SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,MinifigNumbers,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,ModelDimension1,ModelDimension2,ModelDimension3,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"51478","912507","1","2025","Other","Star Wars","Licensed","Magazine Gift","Luke Skywalker","X","912507-1","","","","","","","6","1","sw1139,","Paper bag","Retail - limited","","","","","","","","","","","","6","","819","247","0","0","X","0","5.3600","5.5400","","",""
"52016","912511","1","2025","Other","Star Wars","Licensed","Magazine Gift","Clone Shock Trooper","X","912511-1","","","","","","","6","1","sw1305,","Paper bag","Retail - limited","","","","","12","15","2","","","","","6","","724","230","0","0","X","0","6.4000","","","",""
"25598","30605","1","2016","Normal","Star Wars","Licensed","Episode VII","Finn (FN-2187)","X","30605-1","","","","","","","5","1","sw0716,","Polybag","Promotional","6142248","6142246","5702015618113","673419252669","","","","","","","","6","12","6214","2774","0","0","X","8","8.1400","3.6400","","",""
"27104","911721","1","2017","Other","Star Wars","Licensed","Magazine Gift","Imperial Combat Driver","X","SW911721-1","","","","","","","5","1","sw0702,","Foil pack","Retail - limited","","","","","","","","","","","","5","","2348","1144","0","0","X","4","15.3900","5.3700","","",""
"27330","911726","1","2017","Other","Star Wars","Licensed","Magazine Gift","Imperial Snowtrooper","X","SW911726-1","","","","","","","5","1","sw0764b,","Foil pack","Retail - limited","","","","","","","","","","","","5","","2426","945","0","0","X","4","5.8700","5.7600","","",""
"27899","911832","1","2018","Other","Star Wars","Licensed","Magazine Gift","Imperial Shuttle Pilot","X","SW911832-1","","","","","","","5","1","sw0802,","Foil pack","Retail - limited","","","","","","","","","","","","5","","2368","918","0","0","X","0","6.3700","6.4100","Henrik Andersen,","",""
"28014","911834","1","2018","Other","Star Wars","Licensed","Magazine Gift","Finn","X","SW911834-1","","","","","","","5","1","sw0676,","Foil pack","Retail - limited","","","","","","","","","","","","6","","2781","726","0","0","X","0","4.4100","2.8800","Henrik Andersen,","",""
"29584","911951","1","2019","Other","Star Wars","Licensed","Magazine Gift","First Order Stormtrooper ","X","911951-1","","","","","","","5","1","sw0905,","Foil pack","Retail - limited","","","","","","","","","","","","","","1745","744","0","0","X","0","6.6800","6.2800","Henrik Andersen,","",""
"30663","912062","1","2020","Other","Star Wars","Licensed","Magazine Gift","Stormtrooper","X","912062-1","","","","","","","5","1","sw0997b,","Foil pack","Retail - limited","","","","","","","","","","","","","","1618","834","0","0","X","0","7.7400","4.8400","Henrik Andersen,","",""
"31782","912174","1","2021","Other","Star Wars","Licensed","Magazine Gift","Sith Trooper","X","912174-1","","","","","","","5","1","sw1065,","Foil pack","Retail - limited","","","","","","","","","","","","","","2045","733","0","0","X","0","7.5400","","","",""
"32373","912179","1","2021","Other","Star Wars","Licensed","Magazine Gift","Snowtrooper","X","912179-1","","","","","","","5","1","sw1178,","Foil pack","Retail - limited","","","","","","","","","","","","","","1945","585","0","0","X","4","5.5500","2.9300","","",""
"32513","912281","1","2022","Other","Star Wars","Licensed","Magazine Gift","Clone Trooper","X","912281-1","","","","","","","5","1","sw1094,","Foil pack","Retail - limited","","","","","","","","","","","","","","2341","869","0","0","X","4","8.0100","","","",""
"34122","912289","1","2022","Other","Star Wars","Licensed","Magazine Gift","Princess Leia","X","912289-1","","","","","","","5","1","sw1036,","Foil pack","Retail - limited","","","","","","","","","","","","","","2084","558","0","0","X","0","7.6900","6.0000","","",""
"34550","912303","1","2023","Other","Star Wars","Licensed","Magazine Gift","212th Clone Trooper","X","912303-1","","","","","","","5","1","sw1235,","Paper bag","Retail - limited","","","","","","","","","","","","","","3094","755","0","0","X","3","8.4300","","","",""
"47197","912307","1","2023","Other","Star Wars","Licensed","Magazine Gift","Scout Trooper","X","912307-1","","","","","","","5","1","sw1116,","Paper bag","Retail - limited","","","","","","","","","","","","","","1992","525","0","0","X","5","5.7300","4.5100","","",""
"47357","912309","1","2023","Other","Star Wars","Licensed","Magazine Gift","Stormtrooper","X","912309-1","","","","","","","5","1","sw1275,","Paper bag","Retail - limited","","","","","","","","","","","","","","1442","481","0","0","X","5","6.3100","","","",""
"49026","912403","1","2024","Other","Star Wars","Licensed","Magazine Gift","Coruscant Guard","X","912403-1","","","","","","","5","1","sw1305,","Paper bag","Retail - limited","","","","","","","","","","","","","","2208","560","0","0","X","0","6.4500","","","",""
"50373","912409","1","2024","Other","Star Wars","Licensed","Magazine Gift","Clone Trooper","X","912409-1","","","","","","","5","1","sw1319,","Paper bag","Retail - limited","","","","","","","","","","","","","","1255","401","0","0","X","0","5.3600","","","",""
"50407","912410","1","2024","Other","Star Wars","Licensed","Magazine Gift","TIE Pilot","X","912410-1","","","","","","","5","1","sw1260,","Plastic box","Retail - limited","","","","","","","","","","","","","","1246","353","0","0","X","0","5.8500","","","",""
"52312","912514","1","2025","Other","Star Wars","Licensed","Magazine Gift","Phase 1 Clone Pilot","X","912514-1","","","","","","","5","","","Paper bag","Retail - limited","","","","","12","15","2","0.007","","","","6","","515","264","0","0","X","0","","","","29/12/2025 00:00:00",""
"7921","2853590","1","2010","Extended","Star Wars","Licensed","Promotional","Stormtrooper","X","2853590-1","2.99","","","","","","5","1","sw0097,","Polybag","Promotional","","","","673419139625","","","","","","","","6","","4094","4141","0","0","X","33","159.1200","105.9900","","",""
"8069","2853835","1","2010","Extended","Star Wars","Licensed","Minifig Pack","Boba Fett","X","2853835-1","","","","","","","5","1","sw0275,","Polybag","Promotional","","","","673419141734","","","","","","","","6","","2150","4211","0","0","X","16","","","","",""
"8741","2856197","1","2011","Extended","Star Wars","Licensed","Promotional","Shadow ARF Trooper","X","2856197-1","0","0","","","","","5","1","sw0315,","Polybag","LEGO exclusive","","","","673419163965","","","","","","","","6","","2761","4259","0","1","X","9","407.7100","360.9700","","",""
"22665","5001621","1","2013","Extended","Star Wars","Licensed","Promotional","Han Solo (Hoth)","X","5001621-1","","","","","","","5","1","sw0466,","Polybag","LEGO exclusive","6043748","","","673419200127","","","","","","","","6","","7288","2301","0","2","X","10","12.7900","10.5000","","",""
"22832","5001709","1","2013","Extended","Star Wars","Licensed","Episode II","Clone Trooper Lieutenant","X","5001709-1","","","","","","","5","1","sw0502,","Polybag","LEGO exclusive","","","","673419201766","","","","","","","","6","","4802","2796","0","2","X","10","39.9600","25.7100","","",""
"24320","5002938","1","2015","Extended","Star Wars","Licensed","Rebels","Stormtrooper Sergeant","X","5002938-1","","","","","","","5","1","sw0630,","Polybag","LEGO exclusive","6105721","","","673419235631","","","","","","","","6","","5283","2417","0","2","X","15","14.0500","13.0600","","",""
